Distrito,Municipio,Freguesia (Simpli),DTMN21,DTMNFR21,DTMNFRSEC21,SECNUM21,SSNUM21,SECSSNUM21,SUBSECCAO,Edifícios Clássicos Total,Edifícios Clássicos com 1 ou 2 Alojamentos,Edifícios Clássicos com 3 ou Mais Alojamentos,Edifícios Exclusivamente Residenciais,Edifícios com 1 ou 2 Pisos,Edifícios com 3 ou Mais Pisos,Edifícios Construídos Antes de 1945,Edifícios Construídos Entre 1946 e 1980,Edifícios Construídos Entre 1981 e 2000,Edifícios Construídos Entre 2001 e 2010,Edifícios Construídos Entre 2011 e 2021,Edifícios com Necessidade de Reparação,Alojamentos Total,Alojamentos Familiares,Alojamentos Familiares Habituais,Alojamentos Familiares Vagos ou Secundários,Alojamentos Habituais Acessíveis a Cadeiras de Rodas,Alojamentos Habituais com Estacionamento,Alojamentos Habituais Propriedade dos Ocupantes,Alojamentos Habituais Arrendados,Agregados Domésticos Privados Total,Agregados Domésticos de 1 ou 2 Pessoas,Agregados Domésticos de 3 ou Mais Pessoas,Núcleos Familiares Total,Núcleos Familiares com Filhos,Indivíduos Total,Indivíduos Masculinos,Indivíduos Femininos,Indivíduos de 0 a 14 Anos,Indivíduos de 15 a 24 Anos,Indivíduos de 25 a 64 Anos,Indivíduos com 65 ou Mais Anos,geom_Length,geom_Area
Coimbra,Oliveira do Hospital,Ervedal e Vila Franca da Beira,611,61118,61118002,2,4,204,6111800204,19,19,0,19,17,2,4,2,10,3,0,0,19,19,10,9,6,10,10,0,10,7,3,11,4,30,15,15,5,3,13,9,3070.009343677308,525506.4241556072
Coimbra,Oliveira do Hospital,Seixo da Beira,611,61118,61118002,2,5,205,6111800205,10,10,0,10,9,1,4,4,1,1,0,3,10,10,4,6,3,4,3,0,4,2,2,4,2,11,6,5,1,1,8,1,396.6249356135992,7293.390059652167
Coimbra,Oliveira do Hospital,Seixo da Beira,611,61118,61118002,2,6,206,6111800206,20,20,0,20,20,0,7,10,3,0,0,10,21,21,12,9,7,6,11,1,12,7,5,9,4,31,14,17,4,3,13,11,380.3067025566262,8811.588992871099
Coimbra,Oliveira do Hospital,Seixo da Beira,611,61118,61118002,2,7,207,6111800207,13,13,0,13,10,3,5,5,1,2,0,5,13,13,7,6,3,3,7,0,7,4,3,6,2,19,10,9,0,2,11,6,568.4084572988911,12504.51240272304
Coimbra,Oliveira do Hospital,Ervedal e Vila Franca da Beira,611,61122,61122001,1,26,126,6112200126,13,13,0,13,11,2,6,1,2,4,0,1,13,13,6,7,3,2,4,0,6,5,1,3,1,11,6,5,0,1,6,4,4330.710080914981,651101.5146691339
Coimbra,Oliveira do Hospital,Seixo da Beira,611,61118,61118002,2,8,208,6111800208,28,28,0,28,28,0,8,12,6,1,1,12,28,28,19,9,7,7,16,2,19,12,7,13,7,43,22,21,8,2,21,12,1544.585593196991,123847.64619771
Coimbra,Oliveira do Hospital,Seixo da Beira,611,61118,61118002,2,9,209,6111800209,13,13,0,13,11,2,1,2,6,4,0,1,13,13,8,5,5,8,8,0,8,3,5,8,4,25,14,11,3,3,14,5,2206.466572406873,270272.2405556724
Coimbra,Oliveira do Hospital,Ervedal e Vila Franca da Beira,611,61122,61122001,1,27,127,6112200127,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,4220.503965871659,549022.81810661
Coimbra,Oliveira do Hospital,Ervedal e Vila Franca da Beira,611,61122,61122001,1,28,128,6112200128,11,11,0,11,9,2,0,4,4,3,0,1,12,12,5,7,0,2,5,0,5,3,2,3,1,11,6,5,1,1,7,2,8096.061160446541,1570678.689918475
Coimbra,Oliveira do Hospital,Ervedal e Vila Franca da Beira,611,61118,61118002,2,10,210,6111800210,20,20,0,20,20,0,8,5,5,2,0,13,20,20,11,9,4,8,8,2,11,7,4,8,3,27,15,12,1,4,14,8,3984.893507394497,787990.726897867
Coimbra,Oliveira do Hospital,Seixo da Beira,611,61118,61118002,2,11,211,6111800211,11,10,1,11,11,0,0,1,9,0,1,2,15,15,11,4,4,9,8,3,11,1,10,13,9,40,24,16,7,7,22,4,2029.538598786107,70334.7928746912
Coimbra,Oliveira do Hospital,Lagares,611,61118,61118002,2,12,212,6111800212,6,6,0,6,5,1,4,2,0,0,0,5,6,6,1,5,0,1,1,0,1,1,0,1,0,2,1,1,0,0,1,1,13598.72158000577,4099268.364293705
Coimbra,Oliveira do Hospital,Seixo da Beira,611,61118,61118002,2,13,213,6111800213,7,7,0,7,7,0,1,2,4,0,0,0,7,7,5,2,3,5,5,0,5,2,3,4,1,14,5,9,1,0,10,3,4216.556232403593,666216.9402324191
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61126,61126001,1,23,123,6112600123,9,9,0,9,1,8,1,1,5,1,1,6,10,10,7,3,1,6,7,0,7,2,5,7,3,25,12,13,1,3,17,4,1429.100260655679,41145.7264131811
Coimbra,Oliveira do Hospital,Avô,611,61126,61126001,1,24,124,6112600124,13,13,0,13,8,5,0,6,4,2,1,11,15,15,9,6,3,8,7,1,9,5,4,8,2,25,13,12,3,2,12,8,1998.783101742323,134044.7347853341
Coimbra,Arganil,Pomares,611,61103,61103001,1,1,101,6110300101,8,8,0,8,8,0,0,3,3,0,2,1,8,8,5,3,1,3,4,0,5,2,3,4,3,13,5,8,2,2,7,2,4219.03637330781,507131.0562540775
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61126,61126001,1,3,103,6112600103,11,11,0,11,9,2,1,4,3,2,1,7,11,11,5,6,3,4,5,0,5,3,2,5,1,13,6,7,2,0,8,3,1969.625040967414,194729.8522326204
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,2,102,6110300102,15,15,0,15,13,2,0,6,6,0,3,0,18,18,9,8,2,1,7,0,10,6,4,8,2,24,10,14,2,1,18,3,3704.669023511554,285475.2024986219
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,3,103,6110300103,14,14,0,14,8,6,0,10,4,0,0,0,16,16,7,9,1,1,7,0,7,4,3,4,1,15,8,7,0,2,9,4,200.1219276957638,1531.579698032534
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,4,104,6110300104,21,21,0,21,15,6,1,14,4,2,0,1,22,22,6,16,1,0,5,0,6,5,1,4,1,12,6,6,1,1,4,6,283.8033874346989,2312.431812975553
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,5,105,6110300105,37,37,0,37,18,19,0,22,9,6,0,0,38,38,12,26,0,5,10,2,12,8,4,9,2,25,12,13,0,2,10,13,371.723312043315,5559.188559056369
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,6,106,6110300106,19,19,0,19,14,5,1,12,2,4,0,0,19,19,7,12,0,1,5,2,7,2,5,6,2,19,10,9,1,3,12,3,265.6873543734824,2454.609402044139
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,7,107,6110300107,7,7,0,7,2,5,1,1,5,0,0,1,7,7,1,6,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,209.4885787389079,2148.746562508767
Coimbra,Arganil,Pomares,611,61103,61103001,1,8,108,6110300108,9,9,0,9,8,1,0,1,7,1,0,0,9,9,3,6,0,2,2,0,3,3,0,2,0,5,2,3,0,0,3,2,5515.130321797272,1142441.366380573
Coimbra,Arganil,Vila Cova de Alva e Anseriz,611,61103,61103001,1,9,109,6110300109,2,2,0,2,2,0,0,0,0,1,1,0,2,2,1,1,1,1,1,0,1,1,0,0,0,2,1,1,0,0,2,0,4299.050967945183,665663.4512850352
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,20,120,6110100120,14,14,0,14,14,0,1,1,7,4,1,2,14,14,5,9,0,3,5,0,5,4,1,2,1,9,4,5,2,0,2,5,2359.254149714317,193522.4549997172
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,10,110,6110300110,31,31,0,31,21,10,4,14,6,7,0,5,33,33,9,24,1,0,8,0,9,7,2,4,3,17,9,8,1,3,7,6,351.1490248405167,5716.794709285327
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,11,111,6110300111,15,15,0,14,9,6,1,9,4,1,0,0,15,15,8,7,1,3,7,1,8,8,0,5,0,13,6,7,0,0,7,6,619.9112162217708,14565.56099048045
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,12,112,6110300112,18,18,0,18,11,7,2,8,6,2,0,0,20,20,12,8,5,6,10,1,12,11,1,7,1,23,10,13,1,4,7,11,1575.614127109961,113159.1328854143
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61126,61126001,1,5,105,6112600105,13,13,0,13,6,7,7,5,0,1,0,12,13,13,3,10,1,1,2,1,3,1,2,3,1,8,4,4,2,0,4,2,1254.333543133615,98410.33860481404
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,14,114,6110300114,3,3,0,3,3,0,0,2,1,0,0,0,3,3,1,2,0,1,1,0,1,1,0,1,0,2,1,1,0,0,0,2,1148.592100739357,38551.89295163434
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,24,124,6110100124,21,20,0,21,19,2,4,8,2,7,0,5,21,20,10,10,0,3,6,2,10,8,2,5,1,49,15,34,0,1,10,38,1048.425758940896,49670.74249157718
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,16,116,6110300116,13,13,0,13,11,2,0,9,4,0,0,1,14,14,2,12,0,1,2,0,2,0,2,2,2,9,5,4,2,2,4,1,1218.139493024156,49466.98332092689
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,25,125,6110100125,13,13,0,13,11,2,6,0,7,0,0,4,13,13,10,3,0,1,5,4,10,3,7,9,5,29,14,15,3,5,18,3,500.5592633322419,9409.809195830981
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,26,126,6110100126,21,21,0,21,21,0,15,3,0,3,0,15,21,21,3,18,0,0,2,1,3,2,1,1,0,5,1,4,0,0,1,4,354.9116272379905,3436.551523193022
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,32,132,6110100132,13,13,0,13,10,3,0,0,4,5,4,0,13,13,3,10,2,3,3,0,3,2,1,4,1,10,6,4,2,0,6,2,5410.475893388834,1154642.402823025
Coimbra,Oliveira do Hospital,Alvoco das Várzeas,611,61102,61102001,1,19,119,6110200119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4605.673384307179,1027296.889441567
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61126,61126001,1,25,125,6112600125,37,37,0,37,18,19,14,8,10,4,1,34,37,37,9,28,4,6,5,2,9,7,2,7,1,19,12,7,1,1,8,9,5902.618737220948,675663.9155151199
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61126,61126001,1,26,126,6112600126,17,16,1,17,8,9,11,2,2,2,0,12,19,19,7,12,2,0,3,4,7,7,0,3,0,10,6,4,0,0,7,3,611.2734222068851,18460.05059041332
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61111,61111002,2,1,201,6111100201,5,5,0,5,3,2,0,3,2,0,0,0,6,6,3,3,1,3,2,1,3,1,2,3,1,9,2,7,1,0,3,5,712.0844270713485,10772.99574883664
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61126,61126001,1,27,127,6112600127,8,8,0,8,2,6,1,5,0,1,1,4,8,8,3,5,0,3,1,0,3,1,2,3,1,11,5,6,0,1,4,6,961.2492470559029,41135.40008178665
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61126,61126001,1,28,128,6112600128,11,11,0,11,7,4,3,3,2,3,0,8,12,12,5,7,1,5,3,1,5,4,1,3,1,9,3,6,1,0,3,5,324.0601659594833,6531.443749298317
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61111,61111002,2,2,202,6111100202,23,22,1,23,21,2,0,3,12,8,0,1,28,28,16,12,6,12,11,3,16,8,8,12,7,42,21,21,4,6,21,11,2282.675021185742,187594.5912218131
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61126,61126001,1,30,130,6112600130,3,3,0,3,1,2,0,1,2,0,0,3,3,3,2,1,0,2,2,0,2,1,1,1,0,4,1,3,0,0,0,4,3514.855300556431,335499.671578902
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61125,61125001,1,4,104,6112500104,4,4,0,4,1,3,2,0,1,1,0,0,4,4,2,2,0,2,2,0,2,2,0,2,0,4,2,2,0,0,2,2,1721.80795735259,66007.36268897442
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61126,61126001,1,31,131,6112600131,8,8,0,8,2,6,0,0,8,0,0,2,9,9,7,2,6,7,7,0,7,2,5,8,3,22,11,11,1,2,12,7,361.1265425749873,7808.2123100587
Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,611,61125,61125001,1,5,105,6112500105,25,25,0,25,10,15,4,13,3,5,0,7,25,25,16,9,4,9,12,3,16,12,4,12,2,34,14,20,1,5,17,11,563.2466868823701,13005.92425146167
Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,611,61125,61125001,1,34,134,6112500134,39,39,0,39,38,1,1,30,8,0,0,0,40,40,19,21,4,1,13,5,19,15,4,12,5,38,17,21,5,2,17,14,284.6635705011264,4132.02001470312
Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,611,61111,61111001,1,11,111,6111100111,29,27,2,29,11,18,1,3,20,5,0,2,55,55,41,14,10,38,36,2,41,22,19,32,15,100,54,46,15,7,59,19,2492.993498866539,370918.2356949865
Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,611,61125,61125001,1,41,141,6112500141,13,13,0,13,13,0,5,6,2,0,0,0,13,13,7,6,3,6,6,0,7,6,1,5,0,14,9,5,0,0,7,7,2973.818798826829,168758.2041523297
Coimbra,Oliveira do Hospital,Nogueira do Cravo,611,61111,61111002,2,23,223,6111100223,14,14,0,14,6,8,5,3,2,4,0,7,14,14,4,10,0,1,3,0,4,3,1,2,0,7,6,1,0,0,5,2,1934.066642171161,227637.0607098279
Coimbra,Oliveira do Hospital,Nogueira do Cravo,611,61111,61111001,1,21,121,6111100121,9,9,0,9,7,2,0,1,4,4,0,0,9,9,8,1,3,7,6,0,8,4,4,7,3,19,11,8,0,3,14,2,1263.309630244172,70653.33027997494
Coimbra,Oliveira do Hospital,Nogueira do Cravo,611,61111,61111001,1,22,122,6111100122,19,19,0,19,16,3,0,1,10,7,1,0,21,21,20,1,10,20,19,0,20,8,12,22,11,62,29,33,11,5,40,6,3394.031329797021,423808.8801180397
Coimbra,Arganil,Vila Cova de Alva e Anseriz,611,61126,61126001,1,6,106,6112600106,2,2,0,2,2,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4486.519329949031,390178.1379068432
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,18,118,6110300118,14,14,0,14,12,2,0,10,2,2,0,0,15,15,9,6,1,5,8,0,9,7,2,6,1,18,9,9,1,1,11,5,599.9314457343792,12501.47627846862
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61103,61103001,1,19,119,6110300119,21,20,0,20,17,4,1,8,6,4,2,1,22,22,12,10,1,2,9,2,12,9,3,8,3,24,10,14,3,3,14,4,3879.248997466931,385753.2432626486
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,27,127,6110100127,54,54,0,54,51,3,9,19,12,13,1,26,55,55,21,34,1,5,14,4,21,12,9,14,7,50,22,28,5,6,30,9,1234.90041671991,66542.46085797418
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,28,128,6110100128,5,5,0,5,5,0,0,5,0,0,0,0,5,5,3,2,0,1,1,2,3,2,1,2,1,6,3,3,1,1,2,2,336.4443885614834,4760.894102525371
Coimbra,Oliveira do Hospital,Avô,611,61103,61103001,1,20,120,6110300120,20,19,1,20,16,4,1,4,12,1,2,0,24,24,14,10,8,9,11,3,14,6,8,11,7,36,20,16,4,5,23,4,1565.327222795257,103821.3531369998
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,29,129,6110100129,2,2,0,2,0,2,0,1,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7265.090981414902,948494.8875866905
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,30,130,6110100130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3756.668713812726,388097.7038925165
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,31,131,6110100131,26,26,0,26,13,13,0,13,12,1,0,6,27,27,13,14,1,7,12,1,13,10,3,8,1,25,10,15,1,2,2,20,4567.023732585546,541684.671319621
Coimbra,Seia,Vide e Cabeça,611,61115,61115001,1,6,106,6111500106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6848.579913735757,956798.5715482982
Coimbra,Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,611,61109,61109001,1,25,125,6110900125,9,9,0,9,9,0,0,0,5,4,0,1,10,10,5,4,4,4,5,0,6,4,2,3,2,12,4,8,0,3,8,1,4260.235188686483,802370.5116171736
Coimbra,Seia,Vide e Cabeça,611,61115,61115001,1,7,107,6111500107,34,34,0,34,22,12,18,8,6,2,0,17,34,34,10,24,3,3,9,0,10,8,2,9,2,22,10,12,0,2,7,13,3621.340360424395,379191.0214319955
Coimbra,Oliveira do Hospital,Lourosa,611,61109,61109001,1,27,127,6110900127,10,10,0,10,10,0,0,0,7,3,0,6,10,10,6,4,2,3,5,0,6,4,2,4,1,12,4,8,0,1,7,4,1505.242926613179,92166.93039117332
Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,611,61125,61125001,1,12,112,6112500112,15,15,0,15,15,0,3,10,2,0,0,1,16,16,7,9,1,2,6,0,7,3,4,5,2,16,6,10,1,1,8,6,421.1873804220813,4072.219379066376
Coimbra,Seia,Vide e Cabeça,611,61115,61115001,1,10,110,6111500110,28,28,0,28,20,8,10,10,5,3,0,12,30,30,10,20,0,2,9,0,10,6,4,7,2,22,13,9,3,0,11,8,5218.307344068112,361448.0775311804
Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,611,61125,61125001,1,22,122,6112500122,14,14,0,14,13,1,0,10,4,0,0,1,14,14,5,9,0,1,5,0,5,5,0,2,1,8,2,6,0,2,3,3,1214.006096033737,55424.94638353003
Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,611,61125,61125001,1,32,132,6112500132,9,9,0,9,9,0,0,5,4,0,0,0,9,9,3,6,1,2,3,0,3,1,2,3,1,9,5,4,2,0,3,4,5515.986650031383,702876.4519638495
Coimbra,Oliveira do Hospital,Nogueira do Cravo,611,61111,61111002,2,19,219,6111100219,16,16,0,16,14,2,0,6,10,0,0,2,17,17,12,5,5,8,11,0,12,6,6,8,6,30,14,16,1,6,15,8,2873.859438864793,397136.9367866496
Coimbra,Oliveira do Hospital,Nogueira do Cravo,611,61111,61111001,1,10,110,6111100110,18,18,0,18,13,5,0,2,8,8,0,2,19,19,13,6,5,11,12,0,13,5,8,14,8,39,21,18,8,3,21,7,2589.089876752842,232074.6622991931
Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,611,61125,61125001,1,33,133,6112500133,22,22,0,22,22,0,2,20,0,0,0,0,22,22,7,15,1,2,7,0,7,6,1,3,0,11,3,8,0,0,3,8,304.2290187163612,4958.759930497046
Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,611,61125,61125001,1,42,142,6112500142,1,1,0,1,1,0,0,1,0,0,0,0,2,2,2,0,0,2,2,0,2,2,0,2,0,4,2,2,0,0,2,2,1725.575404997616,128754.0538945047
Coimbra,Oliveira do Hospital,Nogueira do Cravo,611,61111,61111001,1,23,123,6111100123,12,12,0,12,10,2,0,0,10,2,0,0,12,12,10,2,5,9,10,0,10,6,4,9,5,26,11,15,5,3,13,5,1990.739276729699,101470.0599191769
Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,611,61125,61125001,1,43,143,6112500143,19,19,0,19,19,0,2,9,6,2,0,0,21,21,14,6,7,10,12,1,15,10,5,9,6,34,17,17,5,5,17,7,8994.387207061975,1301865.892646915
Coimbra,Oliveira do Hospital,São Gião,611,61115,61115001,1,27,127,6111500127,16,16,0,16,13,3,0,8,6,0,2,4,16,16,10,6,5,9,9,1,10,8,2,5,2,17,8,9,1,2,7,7,3117.995312932249,220367.5361302379
Coimbra,Oliveira do Hospital,Oliveira do Hospital e São Paio de Gramaços,611,61124,61124002,2,7,207,6112400207,30,29,1,30,27,3,7,19,4,0,0,27,34,34,18,16,2,8,11,5,18,11,7,16,6,44,23,21,3,6,23,12,2224.70294127377,205561.5109007219
Coimbra,Oliveira do Hospital,Oliveira do Hospital e São Paio de Gramaços,611,61124,61124002,2,8,208,6112400208,38,38,0,38,30,8,2,27,7,2,0,27,38,38,17,21,3,2,15,1,17,7,10,12,4,45,23,22,6,2,29,8,436.1521624230051,9433.719049595846
Coimbra,Oliveira do Hospital,Oliveira do Hospital e São Paio de Gramaços,611,61124,61124001,1,18,118,6112400118,41,37,4,41,23,18,0,4,30,7,0,0,60,60,48,12,13,46,40,5,48,24,24,42,22,129,70,59,20,13,69,27,1505.051233813188,75343.60539896732
Coimbra,Oliveira do Hospital,Oliveira do Hospital e São Paio de Gramaços,611,61124,61124002,2,9,209,6112400209,22,22,0,22,18,4,2,11,7,2,0,17,22,22,6,16,1,4,4,1,6,3,3,4,1,13,6,7,0,1,6,6,423.1796392181269,5358.341527377738
Coimbra,Oliveira do Hospital,Meruge,611,61110,61110001,1,14,114,6111000114,26,26,0,26,25,1,1,16,5,4,0,13,26,26,11,15,6,7,10,1,11,7,4,8,3,28,12,16,1,2,15,10,578.1289702103994,16746.78245759003
Coimbra,Oliveira do Hospital,Travanca de Lagos,611,61119,61119002,2,4,204,6111900204,12,12,0,12,10,2,1,5,4,2,0,12,12,12,6,6,1,5,5,0,6,4,2,4,1,12,8,4,1,0,9,2,1502.61972815552,98315.12344798946
Coimbra,Oliveira do Hospital,Meruge,611,61110,61110001,1,15,115,6111000115,18,18,0,18,15,3,1,3,10,4,0,4,19,19,16,3,4,13,11,3,16,9,7,13,5,39,18,21,5,2,23,9,1536.116346596806,89983.88675073262
Coimbra,Oliveira do Hospital,Meruge,611,61110,61110001,1,16,116,6111000116,4,4,0,4,4,0,0,1,3,0,0,0,4,4,1,3,0,1,1,0,1,1,0,1,0,2,1,1,0,0,0,2,564.7668149853301,18126.35915250697
Coimbra,Oliveira do Hospital,Meruge,611,61110,61110001,1,17,117,6111000117,38,38,0,38,34,4,3,16,13,5,1,25,39,39,20,19,4,10,16,2,20,14,6,13,4,42,18,24,5,2,18,17,1670.679385232057,127702.8984369128
Coimbra,Oliveira do Hospital,Meruge,611,61110,61110001,1,18,118,6111000118,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,2,1,1,0,0,0,2,1740.364955245346,123249.217693794
Coimbra,Oliveira do Hospital,Lagos da Beira e Lajeosa,611,61123,61123001,1,49,149,6112300149,16,16,0,16,10,6,8,3,4,1,0,12,16,16,11,5,5,5,10,0,11,9,2,4,2,20,10,10,2,1,11,6,3737.61886981139,557359.9166919317
Coimbra,Oliveira do Hospital,Lagos da Beira e Lajeosa,611,61123,61123001,1,50,150,6112300150,13,13,0,13,11,2,4,4,2,3,0,10,13,13,11,2,7,5,10,1,11,7,4,7,3,22,12,10,1,2,13,6,3238.921301150209,425232.1966075534
Coimbra,Oliveira do Hospital,Travanca de Lagos,611,61106,61106001,1,3,103,6110600103,18,18,0,18,17,1,0,7,7,4,0,0,20,20,19,1,6,17,19,0,19,8,11,13,6,47,21,26,4,4,28,11,2823.830851284141,274733.6122825897
Coimbra,Oliveira do Hospital,Travanca de Lagos,611,61119,61119002,2,5,205,6111900205,24,24,0,24,19,5,3,11,7,1,2,18,24,24,12,12,6,10,12,0,12,6,6,12,5,33,16,17,3,3,18,9,2857.730277752114,344779.9630803284
Coimbra,Oliveira do Hospital,Travanca de Lagos,611,61119,61119002,2,6,206,6111900206,17,17,0,17,17,0,3,9,5,0,0,13,17,17,6,11,2,3,6,0,6,6,0,4,1,11,5,6,0,1,9,1,536.3004312642886,13521.01789801946
Coimbra,Oliveira do Hospital,Lagares,611,61106,61106001,1,33,133,6110600133,33,29,4,33,18,15,4,12,8,7,2,5,47,47,24,23,11,21,18,5,24,14,10,20,6,59,25,34,6,4,31,18,4564.296523399511,380740.3323612193
Coimbra,Oliveira do Hospital,Meruge,611,61106,61106001,1,34,134,6110600134,5,5,0,5,4,1,1,1,0,1,2,1,5,5,4,1,1,4,4,0,4,3,1,4,1,9,5,4,0,1,8,0,7002.062609489844,2158208.854951251
Coimbra,Oliveira do Hospital,Ervedal e Vila Franca da Beira,611,61122,61122002,2,21,221,6112200221,15,15,0,15,12,3,1,8,4,2,0,1,15,15,7,8,5,4,7,0,7,5,2,7,2,18,9,9,2,1,7,8,1003.198693261859,43670.3605117347
Coimbra,Arganil,Pomares,611,61101,61101001,1,4,104,6110100104,27,27,0,27,17,10,1,6,18,2,0,3,27,27,5,22,1,3,5,0,5,4,1,4,0,10,6,4,0,0,5,5,7128.147021631491,911595.5915062074
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,5,105,6110100105,8,8,0,8,5,3,0,3,4,1,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031.581695142948,34330.53727248481
Coimbra,Arganil,Piódão,611,61101,61101001,1,6,106,6110100106,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11123.72558584653,3698823.813404167
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,7,107,6110100107,28,28,0,28,12,16,0,19,9,0,0,1,28,28,3,25,1,0,3,0,3,3,0,0,0,4,2,2,0,0,1,3,1269.789517338091,31134.13838405218
Coimbra,Oliveira do Hospital,Aldeia das Dez,611,61101,61101001,1,8,108,6110100108,8,8,0,8,5,3,0,3,5,0,0,0,8,8,3,5,1,3,3,0,3,3,0,3,0,6,3,3,0,0,2,4,1595.927143315255,72078.41337999814
Coimbra,Oliveira do Hospital,Travanca de Lagos,611,61119,61119002,2,21,221,6111900221,7,7,0,7,7,0,3,1,3,0,0,7,7,7,4,3,1,0,3,0,4,3,1,2,1,8,5,3,0,2,3,3,4832.400687062688,715685.5772862345
Coimbra,Oliveira do Hospital,Lagares,611,61106,61106001,1,32,132,6110600132,3,3,0,3,2,1,1,1,1,0,0,0,4,4,2,2,2,2,0,0,2,1,1,1,1,4,2,2,1,0,3,0,1298.492069175012,60119.70775617709
Coimbra,Oliveira do Hospital,Travanca de Lagos,611,61119,61119002,2,22,222,6111900222,6,6,0,6,6,0,0,0,4,2,0,4,6,6,3,3,1,3,3,0,3,2,1,2,1,6,2,4,1,0,2,3,6550.529410654197,630580.4572146798
